1997	0	5	9.008219178082191	16.01095890410959
46	0	13	14.01095890410959	22.016438356164382
1994	0	17	12.008219178082191	21.016438356164382
801	0	22	5.005479452054795	13.01095890410959
1628	0	1	2.0027397260273974	10.008219178082191
1402	0	17	10.008219178082191	18.013698630136986
2469	0	26	17.013698630136986	26.019178082191782
120	0	30	13.01095890410959	21.016438356164382
1175	0	17	9.008219178082191	16.01095890410959
1761	0	30	1.0027397260273974	9.008219178082191
1057	0	9	22.016438356164382	30.02191780821918
1524	0	13	7.005479452054795	16.01095890410959
2037	0	17	17.013698630136986	24.016438356164382
2036	0	45	8.005479452054795	17.013698630136986
1256	0	13	8.005479452054795	16.01095890410959
445	0	45	15.01095890410959	22.016438356164382
2434	0	22	22.016438356164382	30.02191780821918
1263	0	26	6.005479452054795	14.01095890410959
1630	0	26	14.01095890410959	21.016438356164382
514	0	13	8.005479452054795	15.01095890410959
653	0	26	12.008219178082191	20.013698630136986
943	0	9	17.013698630136986	26.019178082191782
2073	0	9	9.008219178082191	17.013698630136986
2508	0	30	8.005479452054795	15.01095890410959
2300	0	1	22.016438356164382	31.02191780821918
2236	0	13	12.008219178082191	20.013698630136986
27	0	26	17.013698630136986	25.019178082191782
273	0	17	23.016438356164382	30.02191780821918
1315	0	22	13.01095890410959	21.016438356164382
2130	0	45	8.005479452054795	15.01095890410959
40	0	17	4.002739726027397	13.01095890410959
328	0	13	15.01095890410959	24.016438356164382
1161	0	17	15.01095890410959	22.016438356164382
109	0	26	17.013698630136986	25.019178082191782
790	0	1	23.016438356164382	31.02191780821918
2039	0	5	9.008219178082191	17.013698630136986
218	0	26	15.01095890410959	22.016438356164382
2244	0	30	7.005479452054795	15.01095890410959
843	0	17	15.01095890410959	24.016438356164382
1824	0	30	15.01095890410959	22.016438356164382
1817	0	13	11.008219178082191	19.013698630136986
1129	0	5	19.013698630136986	27.019178082191782
1258	0	1	3.0027397260273974	11.008219178082191
1928	0	26	20.013698630136986	28.019178082191782
358	0	45	13.01095890410959	21.016438356164382
684	0	9	18.013698630136986	26.019178082191782
228	0	17	5.005479452054795	14.01095890410959
2040	0	30	4.002739726027397	12.008219178082191
2238	0	9	2.0027397260273974	10.008219178082191
1836	0	30	13.01095890410959	21.016438356164382
1445	0	13	13.01095890410959	20.013698630136986
1612	0	9	5.005479452054795	14.01095890410959
324	0	5	16.01095890410959	24.016438356164382
550	0	45	0.0	8.005479452054795
1386	0	26	9.008219178082191	17.013698630136986
2119	0	30	18.013698630136986	26.019178082191782
1839	0	13	13.01095890410959	21.016438356164382
2011	0	30	18.013698630136986	27.019178082191782
1038	0	26	0.0	7.005479452054795
2441	0	17	0.0	8.005479452054795
786	0	17	17.013698630136986	25.019178082191782
2345	0	13	22.016438356164382	30.02191780821918
1354	0	13	19.013698630136986	27.019178082191782
155	0	17	15.01095890410959	23.016438356164382
2496	0	26	22.016438356164382	31.02191780821918
1667	0	45	11.008219178082191	19.013698630136986
1670	0	5	13.01095890410959	22.016438356164382
642	0	13	5.005479452054795	12.008219178082191
2287	0	22	15.01095890410959	23.016438356164382
2116	0	17	16.01095890410959	25.019178082191782
668	0	30	3.0027397260273974	11.008219178082191
78	0	26	13.01095890410959	21.016438356164382
2015	0	26	8.005479452054795	16.01095890410959
2211	0	45	3.0027397260273974	10.008219178082191
1056	0	22	8.005479452054795	16.01095890410959
195	0	26	15.01095890410959	24.016438356164382
1889	0	1	20.013698630136986	28.019178082191782
1422	0	9	10.008219178082191	18.013698630136986
2392	0	45	4.002739726027397	12.008219178082191
379	0	13	23.016438356164382	31.02191780821918
1609	0	1	22.016438356164382	29.02191780821918
543	0	30	13.01095890410959	21.016438356164382
1618	0	5	19.013698630136986	28.019178082191782
1617	0	30	18.013698630136986	26.019178082191782
2523	0	1	13.01095890410959	20.013698630136986
709	0	5	19.013698630136986	28.019178082191782
267	0	22	15.01095890410959	22.016438356164382
2174	0	30	15.01095890410959	22.016438356164382
1978	0	9	21.016438356164382	29.02191780821918
1690	0	13	10.008219178082191	18.013698630136986
763	0	5	8.005479452054795	17.013698630136986
286	0	30	0.0	8.005479452054795
1669	0	17	10.008219178082191	19.013698630136986
892	0	26	12.008219178082191	20.013698630136986
930	0	26	19.013698630136986	28.019178082191782
2188	0	1	12.008219178082191	20.013698630136986
1985	0	9	3.0027397260273974	11.008219178082191
1694	0	13	10.008219178082191	17.013698630136986
750	0	5	19.013698630136986	26.019178082191782
1857	0	17	5.005479452054795	12.008219178082191
638	0	30	5.005479452054795	13.01095890410959
2016	0	5	1.0027397260273974	9.008219178082191
1926	0	17	14.01095890410959	21.016438356164382
385	0	9	6.005479452054795	13.01095890410959
567	0	45	23.016438356164382	32.02191780821918
1986	0	5	3.0027397260273974	10.008219178082191
2493	0	9	18.013698630136986	25.019178082191782
605	0	13	19.013698630136986	27.019178082191782
788	0	45	17.013698630136986	24.016438356164382
2363	0	9	19.013698630136986	27.019178082191782
2196	0	1	5.005479452054795	13.01095890410959
1948	0	45	0.0	9.008219178082191
1423	0	22	5.005479452054795	14.01095890410959
2366	0	17	6.005479452054795	14.01095890410959
2240	0	26	6.005479452054795	14.01095890410959
1275	0	45	17.013698630136986	25.019178082191782
73	0	17	16.01095890410959	23.016438356164382
850	0	26	8.005479452054795	15.01095890410959
1153	0	13	4.002739726027397	13.01095890410959
889	0	13	19.013698630136986	27.019178082191782
1914	0	1	1.0027397260273974	9.008219178082191
29	0	30	9.008219178082191	16.01095890410959
628	0	5	3.0027397260273974	10.008219178082191
311	0	9	1.0027397260273974	9.008219178082191
2262	0	45	13.01095890410959	21.016438356164382
681	0	9	9.008219178082191	17.013698630136986
703	0	22	23.016438356164382	31.02191780821918
2370	0	13	10.008219178082191	18.013698630136986
1104	0	22	22.016438356164382	30.02191780821918
1496	0	22	14.01095890410959	22.016438356164382
75	0	1	16.01095890410959	24.016438356164382
1384	0	45	16.01095890410959	24.016438356164382
2311	0	26	21.016438356164382	28.019178082191782
2051	0	5	15.01095890410959	23.016438356164382
285	0	26	15.01095890410959	22.016438356164382
1316	0	9	19.013698630136986	26.019178082191782
1197	0	22	4.002739726027397	12.008219178082191
2107	0	13	5.005479452054795	14.01095890410959
2447	0	30	3.0027397260273974	11.008219178082191
1941	0	13	0.0	9.008219178082191
1758	0	45	20.013698630136986	29.02191780821918
223	0	1	20.013698630136986	29.02191780821918
337	0	22	16.01095890410959	23.016438356164382
2114	0	5	0.0	8.005479452054795
2489	0	13	21.016438356164382	30.02191780821918
1967	0	45	19.013698630136986	27.019178082191782
1086	0	22	21.016438356164382	28.019178082191782
1079	0	45	13.01095890410959	20.013698630136986
587	0	30	13.01095890410959	21.016438356164382
565	0	1	11.008219178082191	19.013698630136986
524	0	26	0.0	9.008219178082191
971	0	13	1.0027397260273974	10.008219178082191
1888	0	22	14.01095890410959	22.016438356164382
914	0	9	16.01095890410959	24.016438356164382
1239	0	22	6.005479452054795	14.01095890410959
1959	0	26	16.01095890410959	23.016438356164382
739	0	1	22.016438356164382	30.02191780821918
1325	0	45	0.0	8.005479452054795
2193	0	17	4.002739726027397	13.01095890410959
847	0	30	8.005479452054795	15.01095890410959
381	0	9	6.005479452054795	13.01095890410959
2290	0	13	2.0027397260273974	10.008219178082191
86	0	1	11.008219178082191	20.013698630136986
309	0	45	8.005479452054795	15.01095890410959
332	0	30	21.016438356164382	30.02191780821918
1223	0	22	5.005479452054795	14.01095890410959
952	0	9	1.0027397260273974	10.008219178082191
1123	0	30	19.013698630136986	26.019178082191782
764	0	5	15.01095890410959	24.016438356164382
1892	0	30	7.005479452054795	15.01095890410959
932	0	17	10.008219178082191	17.013698630136986
2515	0	1	2.0027397260273974	9.008219178082191
150	0	22	16.01095890410959	23.016438356164382
175	0	9	20.013698630136986	28.019178082191782
1024	0	45	17.013698630136986	25.019178082191782
1958	0	30	14.01095890410959	21.016438356164382
699	0	9	2.0027397260273974	10.008219178082191
1364	0	26	5.005479452054795	13.01095890410959
1069	0	45	1.0027397260273974	8.005479452054795
1734	0	45	1.0027397260273974	10.008219178082191
2486	0	30	6.005479452054795	14.01095890410959
511	0	13	15.01095890410959	22.016438356164382
302	0	30	18.013698630136986	25.019178082191782
2202	0	22	21.016438356164382	29.02191780821918
1168	0	22	0.0	7.005479452054795
623	0	22	18.013698630136986	25.019178082191782
2225	0	13	10.008219178082191	18.013698630136986
2417	0	5	16.01095890410959	23.016438356164382
1999	0	45	1.0027397260273974	8.005479452054795
330	0	5	15.01095890410959	23.016438356164382
799	0	30	1.0027397260273974	9.008219178082191
83	0	9	3.0027397260273974	11.008219178082191
720	0	17	15.01095890410959	23.016438356164382
661	0	13	15.01095890410959	24.016438356164382
1368	0	22	7.005479452054795	14.01095890410959
235	0	5	4.002739726027397	12.008219178082191
1221	0	17	12.008219178082191	19.013698630136986
2093	0	22	11.008219178082191	20.013698630136986
454	0	22	8.005479452054795	15.01095890410959
1429	0	26	23.016438356164382	32.02191780821918
1692	0	30	0.0	7.005479452054795
2254	0	30	1.0027397260273974	9.008219178082191
1611	0	45	1.0027397260273974	8.005479452054795
1439	0	1	23.016438356164382	32.02191780821918
1970	0	17	12.008219178082191	19.013698630136986
57	0	13	15.01095890410959	22.016438356164382
1526	0	22	0.0	9.008219178082191
1240	0	30	3.0027397260273974	11.008219178082191
2377	0	5	21.016438356164382	28.019178082191782
376	0	26	8.005479452054795	16.01095890410959
2522	0	22	15.01095890410959	23.016438356164382
1880	0	26	18.013698630136986	26.019178082191782
948	0	9	2.0027397260273974	11.008219178082191
102	0	9	13.01095890410959	21.016438356164382
1586	0	30	21.016438356164382	29.02191780821918
1143	0	26	21.016438356164382	30.02191780821918
541	0	45	19.013698630136986	26.019178082191782
724	0	45	3.0027397260273974	12.008219178082191
1270	0	26	23.016438356164382	30.02191780821918
1741	0	26	10.008219178082191	18.013698630136986
2407	0	17	6.005479452054795	15.01095890410959
1924	0	45	22.016438356164382	30.02191780821918
2318	0	26	15.01095890410959	23.016438356164382
127	0	22	7.005479452054795	14.01095890410959
2184	0	30	5.005479452054795	13.01095890410959
1515	0	1	19.013698630136986	27.019178082191782
1420	0	5	4.002739726027397	13.01095890410959
1827	0	1	5.005479452054795	14.01095890410959
1823	0	5	1.0027397260273974	9.008219178082191
2436	0	17	3.0027397260273974	12.008219178082191
1718	0	26	10.008219178082191	17.013698630136986
1303	0	1	9.008219178082191	18.013698630136986
1702	0	1	10.008219178082191	17.013698630136986
2477	0	17	14.01095890410959	21.016438356164382
1191	0	5	11.008219178082191	19.013698630136986
197	0	45	4.002739726027397	13.01095890410959
1579	0	13	1.0027397260273974	10.008219178082191
99	0	17	1.0027397260273974	9.008219178082191
472	0	13	16.01095890410959	24.016438356164382
1838	0	30	23.016438356164382	32.02191780821918
1455	0	17	16.01095890410959	24.016438356164382
2010	0	5	17.013698630136986	24.016438356164382
2029	0	5	18.013698630136986	25.019178082191782
2142	0	45	0.0	7.005479452054795
91	0	26	6.005479452054795	14.01095890410959
695	0	13	8.005479452054795	16.01095890410959
1871	0	22	10.008219178082191	18.013698630136986
647	0	26	21.016438356164382	30.02191780821918
2291	0	45	15.01095890410959	23.016438356164382
784	0	45	13.01095890410959	21.016438356164382
442	0	30	3.0027397260273974	10.008219178082191
887	0	22	2.0027397260273974	11.008219178082191
865	0	17	15.01095890410959	23.016438356164382
893	0	26	0.0	7.005479452054795
2459	0	45	19.013698630136986	26.019178082191782
657	0	30	21.016438356164382	28.019178082191782
119	0	17	13.01095890410959	22.016438356164382
1074	0	22	7.005479452054795	16.01095890410959
2270	0	1	18.013698630136986	27.019178082191782
828	0	17	23.016438356164382	31.02191780821918
2385	0	5	21.016438356164382	30.02191780821918
251	0	13	0.0	8.005479452054795
2102	0	5	6.005479452054795	15.01095890410959
2260	0	5	1.0027397260273974	9.008219178082191
1283	0	9	16.01095890410959	23.016438356164382
1744	0	45	4.002739726027397	12.008219178082191
36	0	1	9.008219178082191	16.01095890410959
863	0	17	0.0	8.005479452054795
169	0	9	18.013698630136986	26.019178082191782
982	0	17	16.01095890410959	24.016438356164382
1466	0	45	3.0027397260273974	12.008219178082191
909	0	26	21.016438356164382	29.02191780821918
515	0	13	3.0027397260273974	11.008219178082191
1257	0	30	0.0	8.005479452054795
1441	0	13	17.013698630136986	25.019178082191782
1966	0	30	4.002739726027397	13.01095890410959
433	0	26	22.016438356164382	31.02191780821918
1594	0	1	16.01095890410959	25.019178082191782
675	0	5	5.005479452054795	12.008219178082191
776	0	45	17.013698630136986	25.019178082191782
856	0	22	1.0027397260273974	9.008219178082191
812	0	22	23.016438356164382	31.02191780821918
528	0	1	7.005479452054795	14.01095890410959
237	0	17	5.005479452054795	14.01095890410959
2521	0	9	17.013698630136986	26.019178082191782
516	0	22	5.005479452054795	12.008219178082191
940	0	30	20.013698630136986	29.02191780821918
2463	0	1	17.013698630136986	25.019178082191782
561	0	13	9.008219178082191	17.013698630136986
792	0	22	21.016438356164382	30.02191780821918
1219	0	17	8.005479452054795	16.01095890410959
1001	0	45	11.008219178082191	18.013698630136986
1684	0	30	5.005479452054795	12.008219178082191
1671	0	22	22.016438356164382	30.02191780821918
1235	0	9	3.0027397260273974	10.008219178082191
1860	0	45	16.01095890410959	25.019178082191782
1362	0	30	2.0027397260273974	10.008219178082191
508	0	13	4.002739726027397	12.008219178082191
2456	0	30	13.01095890410959	20.013698630136986
2017	0	1	12.008219178082191	19.013698630136986
370	0	5	4.002739726027397	12.008219178082191
614	0	5	2.0027397260273974	9.008219178082191
871	0	22	6.005479452054795	13.01095890410959
1457	0	30	3.0027397260273974	11.008219178082191
1180	0	30	20.013698630136986	28.019178082191782
2049	0	30	15.01095890410959	23.016438356164382
1320	0	5	18.013698630136986	26.019178082191782
226	0	9	6.005479452054795	14.01095890410959
421	0	22	11.008219178082191	18.013698630136986
1414	0	9	11.008219178082191	19.013698630136986
908	0	17	5.005479452054795	12.008219178082191
1533	0	26	2.0027397260273974	9.008219178082191
1851	0	1	20.013698630136986	27.019178082191782
727	0	26	19.013698630136986	28.019178082191782
1421	0	17	17.013698630136986	25.019178082191782
2123	0	13	17.013698630136986	24.016438356164382
247	0	17	7.005479452054795	16.01095890410959
1769	0	26	21.016438356164382	29.02191780821918
1818	0	1	6.005479452054795	14.01095890410959
1194	0	9	5.005479452054795	13.01095890410959
1681	0	30	3.0027397260273974	11.008219178082191
1049	0	5	1.0027397260273974	8.005479452054795
341	0	1	22.016438356164382	30.02191780821918
42	0	5	5.005479452054795	14.01095890410959
368	0	17	2.0027397260273974	10.008219178082191
1040	0	26	17.013698630136986	25.019178082191782
629	0	5	13.01095890410959	21.016438356164382
1811	0	5	16.01095890410959	24.016438356164382
1390	0	13	3.0027397260273974	11.008219178082191
2055	0	13	19.013698630136986	26.019178082191782
2030	0	17	8.005479452054795	16.01095890410959
41	0	26	4.002739726027397	13.01095890410959
807	0	45	11.008219178082191	19.013698630136986
624	0	30	13.01095890410959	20.013698630136986
665	0	22	8.005479452054795	16.01095890410959
2108	0	30	23.016438356164382	30.02191780821918
470	0	13	19.013698630136986	27.019178082191782
1207	0	5	6.005479452054795	15.01095890410959
2112	0	45	22.016438356164382	30.02191780821918
1426	0	26	11.008219178082191	18.013698630136986
1050	0	30	22.016438356164382	30.02191780821918
1819	0	13	15.01095890410959	23.016438356164382
424	0	45	21.016438356164382	29.02191780821918
749	0	17	10.008219178082191	17.013698630136986
1503	0	9	22.016438356164382	30.02191780821918
1488	0	1	11.008219178082191	19.013698630136986
1490	0	45	14.01095890410959	22.016438356164382
1127	0	30	0.0	8.005479452054795
1762	0	13	20.013698630136986	27.019178082191782
2381	0	30	21.016438356164382	29.02191780821918
2190	0	13	13.01095890410959	21.016438356164382
1101	0	30	1.0027397260273974	9.008219178082191
923	0	5	10.008219178082191	17.013698630136986
1998	0	30	17.013698630136986	24.016438356164382
1031	0	9	22.016438356164382	30.02191780821918
1890	0	17	18.013698630136986	26.019178082191782
1547	0	9	6.005479452054795	14.01095890410959
